extracted/windows-sp5/DR-C225_Driver_1.1.12005.15001SP5.exe	204881808	407ea6cbd3ae1185826d72ab0ed35cc1eccc1eee27a53774f63bf22190c23fbd	PE32 executable (GUI) Intel 80386, for MS Windows 	KERNEL32.dll	 unzip 1.01 Copyright 1998-2004 Gilles Vollant - http://www.winimage.com/zLibDll|W\cdb/*45|~qE_Cdb|CDB4x[v|=+Cdb+9|`cDb/PO2|wGcdb~|a4A7;cDBf|8yTcdB-|xccdBA85|cDb#j3o|U,<>cDB|!http://ocsp.globalsign.com/rootr30;|/http://secure.globalsign.com/cacert/root-r3.crt06|%http://crl.globalsign.com/root-r3.crl0G|&https://www.globalsign.com/repository/0|-http://ocsp.globalsign.com/codesigningrootr450F|:http://secure.globalsign.com/cacert/codesigningrootr45.crt0A|0http://crl.globalsign.com/codesigningrootr45.crl0.|>http://secure.globalsign.com/cacert/gsgccr45codesignca2020.crt0=
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_pdf/rdd20kr.framework/Versions/A/rdd20kr	2281760	71abdc2b7f5b5eba223d6ff7ed6bc3e237e0610f35b0a9bc068b3675f728e8f0	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_pdf/rdd20kr.framework/Versions/A/rdd20kr (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_pdf/rdd20kr.framework/Versions/A/rdd20kr (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	Cocoa	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_pdf/rdd20cn.framework/Versions/A/rdd20cn	2199440	74eea8faf64c8cdb1b2d92bc94cecc97e78946c5a9e3d5d4958b4a95b3acc45e	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_pdf/rdd20cn.framework/Versions/A/rdd20cn (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_pdf/rdd20cn.framework/Versions/A/rdd20cn (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	Cocoa	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20.framework/Versions/A/rdd20	1854416	ec10177a37209698c3a8fd08156cbf3cb3d85ab65b96366ac600de35e3d6850a	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64:Mach-O 64-bit dynamically linked shared library arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20.framework/Versions/A/rdd20 (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20.framework/Versions/A/rdd20 (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	Cocoa	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/cnreeaoc.framework/Versions/A/cnreeaoc	1693520	f5752839cd2b894e28caede7f43359cab181c9e93d1e30dc9036c38b83139bc2	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64:Mach-O 64-bit dynamically linked shared library arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/cnreeaoc.framework/Versions/A/cnreeaoc (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/cnreeaoc.framework/Versions/A/cnreeaoc (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	Cocoa	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/cocr.framework/Versions/A/cocr	3934400	950046b51c06f03c2ac30bf97efeb9392adb2aafa57c47893225712f03a3b43c	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/cocr.framework/Versions/A/cocr (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/cocr.framework/Versions/A/cocr (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	none	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/cnpasecu.framework/Versions/A/cnpasecu	152144	76ac244a3147e5f7c2d26ba5c94f374ac850fa2203ad346836bce2bad800b55e	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64:Mach-O 64-bit dynamically linked shared library arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/cnpasecu.framework/Versions/A/cnpasecu (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/cnpasecu.framework/Versions/A/cnpasecu (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	Foundation	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/pafcv2.framework/Versions/A/pafcv2	2997424	b978a01df6cf9e92187fa295a553b3df7de29804ecbe6eeea09d668f2536f0ed	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/pafcv2.framework/Versions/A/pafcv2 (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/pafcv2.framework/Versions/A/pafcv2 (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	Cocoa,Foundation	    <rdf:RDF xmlns:rdf="http://www.w3.org/1999/02/22-rdf-syntax-ns#">|        <rdf:Description rdf:about="" xmlns:xap="http://ns.adobe.com/xap/1.0/">|        <rdf:Description rdf:about=""  xmlns:pdf="http://ns.adobe.com/pdf/1.3/">|        <rdf:Description rdf:about="" xmlns:dc="http://purl.org/dc/elements/1.1/">|        <rdf:Description rdf:about="" xmlns:pdfaid="http://www.aiim.org/pdfa/ns/id/">|    <rdf:RDF xmlns:rdf="http://www.w3.org/1999/02/22-rdf-syntax-ns#">|        <rdf:Description rdf:about="" xmlns:xap="http://ns.adobe.com/xap/1.0/">|        <rdf:Description rdf:about=""  xmlns:pdf="http://ns.adobe.com/pdf/1.3/">|        <rdf:Description rdf:about="" xmlns:dc="http://purl.org/dc/elements/1.1/">|        <rdf:Description rdf:about="" xmlns:pdfaid="http://www.aiim.org/pdfa/ns/id/">
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20ct.framework/Versions/A/rdd20ct	2941280	81c777fd6ecfba7e47f1d43df17414617fe838cc9cf304bbfee5db68859d8a52	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20ct.framework/Versions/A/rdd20ct (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20ct.framework/Versions/A/rdd20ct (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	Cocoa	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20kr.framework/Versions/A/rdd20kr	2281760	c36ef7f63a135d0098010aa0eb7f0194b32fb00c9ba59474ff30ae343af865d8	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20kr.framework/Versions/A/rdd20kr (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20kr.framework/Versions/A/rdd20kr (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	Cocoa	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20cn.framework/Versions/A/rdd20cn	2199440	5de5f825d16bed5bd0680505ff991a461df4016c8314742d3afa6a0b7ffbeceb	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20cn.framework/Versions/A/rdd20cn (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/pafcv2_ocr/rdd20cn.framework/Versions/A/rdd20cn (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	Cocoa	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/send.framework/Versions/A/send	283728	38786b86dfcb919f5346b2781d28b02b3bc9712a3ba13e065cb2c4768ce60771	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64:Mach-O 64-bit dynamically linked shared library arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/send.framework/Versions/A/send (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/send.framework/Versions/A/send (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	libcurl	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/csdcore.framework/Versions/A/csdcore	231904	ae199dd25ce50003a74fcd579cbadd669c5ae50f88a4806e1880a059cc1b87b0	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64:Mach-O 64-bit dynamically linked shared library arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/csdcore.framework/Versions/A/csdcore (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/csdcore.framework/Versions/A/csdcore (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	none	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/ceiusb.framework/Versions/A/ceiusb	381152	159ab7084f119b1b0a7a36f7375b8094345adccdfcd8bcb0328e0e96e5693291	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64:Mach-O 64-bit dynamically linked shared library arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/ceiusb.framework/Versions/A/ceiusb (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/ceiusb.framework/Versions/A/ceiusb (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	Foundation,Security	http://libusb.info|http://libusb.info
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/ceinw.framework/Versions/A/ceinw	142320	c3fe9b75ca98ab9a8e3668c9eab67729c47ec80ac008053842e8b5d6b682fb46	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64:Mach-O 64-bit dynamically linked shared library arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/ceinw.framework/Versions/A/ceinw (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/ceinw.framework/Versions/A/ceinw (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	libcurl	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/filemaker.framework/Versions/A/filemaker	243744	b151f37055070281da6ba9ebb3802e988a1da13bf682effe6f461c5a6d3f711f	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64:Mach-O 64-bit dynamically linked shared library arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/filemaker.framework/Versions/A/filemaker (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/filemaker.framework/Versions/A/filemaker (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	none	none
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/scanserver_httpd.framework/Versions/A/scanserver_httpd	233968	4112f43815ea0a19be455c18e14c54c62acb4f655b0e372e8e2ac800a033d895	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64:Mach-O 64-bit dynamically linked shared library arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/scanserver_httpd.framework/Versions/A/scanserver_httpd (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/scanserver_httpd.framework/Versions/A/scanserver_httpd (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	none	Access-Control-Allow-Methods: GET, POST, PUT, DELETE, OPTIONS|Access-Control-Allow-Methods: GET, POST, PUT, DELETE, OPTIONS
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/scanserver.framework/Versions/A/scanserver	405120	d6071ef36771051b3ef526021ee5a37be351d046c9a8b8bffb55f3cc2eabcb6a	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64:Mach-O 64-bit dynamically linked shared library arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/scanserver.framework/Versions/A/scanserver (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/scanserver.framework/Versions/A/scanserver (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	libcurl	POSTu[|8POSTt7H
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/LLiPm-turbo.framework/Versions/A/LLiPm-turbo	2724864	aa5d8beef595433bcce474d19a813b1a8c9020bd89d3c01ff881af7292b5fae3	Mach-O universal binary with 2 architectures: [x86_64:Mach-O 64-bit dynamically linked shared library x86_64] [arm64] extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/LLiPm-turbo.framework/Versions/A/LLiPm-turbo (for architecture x86_64):	Mach-O 64-bit dynamically linked shared library x86_64 extracted/mac-v2.2/scanserver.pkg/Payload/Applications/scanserver.app/Contents/Frameworks/LLiPm-turbo.framework/Versions/A/LLiPm-turbo (for architecture arm64):	Mach-O 64-bit dynamically linked shared library arm64 	none	PixarLogPostEncode|ZIPPostEncode|Error post-encoding before directory write|PixarLogPostEncode|ZIPPostEncode|Error post-encoding before directory write
extracted/mac-v2.2/scanserver.pkg/Payload/Applications/WebScanSettingTool.app/Contents/MacOS/WebScanSettingTool	65296	7155137c11c6cae92154f2b18d560fdb383ee654d32e08cea47ebbf94c691ece	Mach-O 64-bit executable x86_64 	Foundation,Security,objc	setWindow:|http://%@
downloads/DR-C225W_II_NWMonitorV1.3.0.0_WCSetupToolV.1.3.0.0_forWindows.zip	42000589	517ca093c460bb89c1c3ae3eeae59638df22964d0da833b467e0f19c0c636b62	Zip archive data, at least v2.0 to extract, compression method=store	none	official Canon network monitor / Wi-Fi connection setup ZIP
extracted/windows-network-tool/DRC225W/Setup.exe	149136	6a3dc6d7bb1608d51f531f7ba2ee9e755fb7ce0131bf7d8d4d88d4f529cb3138	PE32 executable (GUI) Intel 80386, for MS Windows	KERNEL32.dll,USER32.dll,ADVAPI32.dll,SHELL32.dll,SHLWAPI.dll	Canon SetupLauncher bootstrapper; no cgiscsi/cgi-bin protocol strings
extracted/windows-network-tool/DRC225W/NetworkMonitor/setup.exe	42751840	b4d47eb6590ba69532daeb704a528ece6e75ee37e550d27f8f25932aa5536ca7	PE32 executable (GUI) Intel 80386, for MS Windows	VERSION.dll,COMCTL32.dll,KERNEL32.dll,USER32.dll,GDI32.dll,ADVAPI32.dll,SHELL32.dll,ole32.dll,OLEAUT32.dll,RPCRT4.dll	InstallShield bootstrapper; ISSetupStream overlay at 0x165a00; no cgiscsi/cgi-bin/SCSI protocol strings in plain strings or PE resources
